name,dimension,capacity,density,avg_demand,std_demand,depot_x_location_ratio,depot_y_location_ratio,demand_to_capacity_ratio,hull_to_square_ratio,num_clusters,std_cluster_size,avg_cluster_distance,std_cluster_distance
XML100_2272_12,101,140,0.00030151548849240763,17.73,26.684408870493584,0.8521897810218978,0.45671981776765375,12.664285714285715,0.6962042548592521,7,4.58257569495584,316.46344702733296,114.84806843509261
XML100_2265_02,101,1338,0.000577014265392284,76.96,14.195546321066173,1.0,1.0,5.75186846038864,0.7158356643928613,9,5.0990195135927845,417.25949867128696,128.33868288604944
XML100_2274_17,101,167,0.00027959522362773416,12.13,21.96629879675415,0.2202852614896989,0.5032467532467533,7.263473053892215,0.6195698780881032,4,5.477225575051661,404.89025191090747,74.78411750272993
XML100_2271_26,101,122,0.0004369551580176945,32.77,35.08772699760681,1.0,0.4883116883116883,26.860655737704917,0.6040006271394601,9,5.656854249492381,339.80588691876056,117.38269421388489
XML100_2264_10,101,691,0.00023022199326657656,54.58,29.12951920112807,0.4295774647887324,0.5856079404466501,7.898697539797395,0.6388515127156654,5,4.69041575982343,363.2172815031214,67.66479103941994
XML100_2273_20,101,136,0.00040068711890092713,16.17,24.515117990762562,0.9090909090909091,0.3299492385786802,11.889705882352942,0.7754714659283187,8,4.898979485566356,330.5807229909312,174.2576026810096
XML100_2275_02,101,216,0.00012056786269588547,9.11,17.31694738303107,0.5030674846625767,0.49075975359342916,4.217592592592593,0.8794112151102489,7,7.54983443527075,423.8760775903538,91.36314876578827
XML100_2265_15,101,1006,0.0001881308086551348,45.22,28.35581282933221,0.4609286523216308,0.5389755011135857,4.495029821073559,0.6770557196437534,9,4.358898943540674,271.841135043645,132.70553231049982
XML100_2264_19,101,596,0.00013088089320378285,49.2,32.23587310980603,0.503560528992879,0.49229188078108943,8.25503355704698,0.8068239203144097,4,4.898979485566356,451.20337259642656,84.42060931840541
XML100_2271_25,101,130,0.0002014166972447791,33.46,37.046086503874136,0.5470459518599562,0.49079754601226994,25.73846153846154,0.5609715715097573,4,8.717797887081348,308.8147658363149,201.50418424894198
XML100_2266_08,101,2112,0.00027820702458964465,46.84,29.319804042505282,0.49849548645937813,1.0,2.2178030303030303,0.7523375912862554,4,5.0,407.00664690246856,82.8868439095211
XML100_2266_21,101,1975,0.00017356546425324748,49.04,27.999971139956266,0.4923702950152594,0.4484029484029484,2.4830379746835445,0.7272439830934235,5,6.928203230275509,332.668445025285,141.87426924498774
XML100_2273_11,101,152,0.0002502270004843503,14.83,25.806605919626648,0.6280884265279584,0.4609544468546638,9.756578947368421,0.5692852649721164,5,4.795831523312719,399.84367894757514,90.12200080114596
XML100_2271_18,101,121,0.00023605907553656696,33.96,35.046266678218494,0.5877659574468085,0.4195804195804196,28.06611570247934,0.6631252169816,6,7.483314773547883,320.9732632807597,119.5192930362404
XML100_2271_14,101,124,0.00018796992481203009,29.64,34.91910420362811,0.5118764845605701,0.4978401727861771,23.903225806451612,0.6891439183677658,5,4.795831523312719,304.2775086361228,105.46526582098916
XML100_2272_21,101,131,0.00019084113703527348,23.94,31.958249278859082,0.5612366230677764,0.5020120724346077,18.27480916030534,0.633092251487522,3,10.677078252031311,377.70983122446273,151.46934384801912
XML100_2275_05,101,211,0.0002582601702727202,9.85,15.799485351546657,0.38137755102040816,0.4378563283922463,4.668246445497631,0.5687851965187444,8,11.40175425099138,332.0519469773401,110.24620298625136
XML100_2265_05,101,961,0.00016939203354297694,50.81,27.63239754236671,0.4700854700854701,0.4201438848920863,5.287200832466181,0.9165744327614831,5,8.426149773176359,371.33109530278125,66.87283726547928
XML100_2276_26,101,234,0.00021586201074394384,8.46,13.753544997563356,0.5136186770428015,0.47478991596638653,3.6153846153846154,0.6374613074801905,3,0.0,303.9829276001374,173.7407306050343
XML100_2313_03,101,10,0.00011198102753125628,1.0,0.0,0.49441624365482234,0.500503524672709,10.0,0.9221285035860158,8,5.744562646538029,369.67691154358255,90.89360051366269
XML100_2315_26,101,19,0.00011749063273940461,1.0,0.0,0.5066124109867752,0.5025432349949135,5.2631578947368425,0.8896334326479967,8,5.196152422706632,389.15930714518737,74.93855734760882
XML100_2314_07,101,14,0.00012095591097165919,1.0,0.0,0.508130081300813,0.49899598393574296,7.142857142857143,0.8520004816012016,8,6.0,375.8805049047008,118.51411487698066
XML100_2276_20,101,317,0.00016557092050054875,6.69,10.08118058662784,0.5227513227513227,0.4633596392333709,2.110410094637224,0.727749443758463,4,2.449489742783178,382.60501178552505,149.91618261603347
XML100_2315_01,101,16,0.00012093990663678693,1.0,0.0,0.4920297555791711,0.5041580041580042,6.25,0.9225439164333957,10,5.5677643628300215,397.0886407216446,129.17957937514305
XML100_2311_06,101,3,0.0001129426709711616,1.0,0.0,0.4897750511247444,0.5060728744939271,33.333333333333336,0.9254810279592327,7,6.4031242374328485,425.4181733949811,78.98374836945855
XML100_2315_08,101,16,0.00012208049335023927,1.0,0.0,0.48440748440748443,0.5202913631633714,6.25,0.8949043897014761,8,4.69041575982343,352.23785368649374,125.69754072328368
XML100_2276_25,101,280,0.00027804810232170165,6.73,7.460136484249894,0.680281690140845,0.3438735177865613,2.4035714285714285,0.6740642802798344,6,9.16515138991168,281.89087016014844,202.89919663688107
XML100_2313_20,101,10,0.0001271755198456769,1.0,0.0,0.46851654215581645,0.5111821086261981,10.0,0.9026360384750461,9,4.69041575982343,326.76083384114077,143.83544979001772
XML100_2313_07,101,9,0.00012370075928995765,1.0,0.0,0.4832285115303983,0.49898373983739835,11.11111111111111,0.8697722256310614,6,13.114877048604,396.66551196425354,129.23523038576263
XML100_2312_17,101,6,0.00011804733347436678,1.0,0.0,0.5070993914807302,0.510880829015544,16.666666666666668,0.8992096606375264,5,11.958260743101398,362.9885100945271,102.3961661574917
XML100_2314_24,101,14,0.0001132535213715562,1.0,0.0,0.49899193548387094,0.5025641025641026,7.142857142857143,0.9220476633581473,10,3.1622776601683795,390.66317361175317,147.64248717052462
XML100_2276_21,101,334,0.00013813609277274697,7.11,12.206054963737374,0.4959349593495935,0.494824016563147,2.12874251497006,0.7692047922032015,5,5.291502622129181,439.8155035608638,99.1664633666553
XML100_2313_16,101,9,0.00011620321526242944,1.0,0.0,0.49185336048879835,0.48500517063081694,11.11111111111111,0.9153038035202413,8,4.898979485566356,369.23132074421636,127.29147022960458
XML100_2316_15,101,27,0.00011563301059129684,1.0,0.0,0.5025176233635448,0.5219665271966527,3.7037037037037037,0.9200944266771164,8,4.898979485566356,396.15985317053605,139.36703136394652
XML100_2316_04,101,27,0.0001152887755533005,1.0,0.0,0.49443882709807885,0.5015045135406219,3.7037037037037037,0.8884702641797992,8,6.708203932499369,377.1215474470701,151.62426660511835
XML100_2312_10,101,5,0.0001277859875705986,1.0,0.0,0.49290060851926976,0.497907949790795,20.0,0.8385005134646558,8,7.483314773547883,366.4326447789118,159.4300342180499
XML100_2276_24,101,330,0.00021492928613684825,7.49,11.701243135201102,0.5431131019036954,0.6005509641873278,2.2696969696969695,0.7248325667342261,4,10.954451150103322,283.42328319564047,164.828046282749
XML100_2312_04,101,7,0.00012895548609834323,1.0,0.0,0.49129989764585463,0.5098039215686274,14.285714285714286,0.8273003539615491,8,5.916079783099616,352.7599219426326,126.05212950202464
XML100_2315_02,101,23,0.00012245957015478404,1.0,0.0,0.5005096839959225,0.5010162601626016,4.3478260869565215,0.8544064874899514,8,6.4031242374328485,355.4176140774964,103.18866488795231
XML100_2316_01,101,32,0.0001274807469362022,1.0,0.0,0.5197368421052632,0.504149377593361,3.125,0.9011662162408095,8,5.0990195135927845,354.71730251886834,124.99586566132022
XML100_2311_22,101,4,0.00011265280628178817,1.0,0.0,0.49949135300101727,0.49797160243407707,25.0,0.9250153213142696,8,9.695359714832659,404.74553003040313,109.2889571459449
XML100_2314_20,101,13,0.00012130929967901079,1.0,0.0,0.4882292732855681,0.508664627930683,7.6923076923076925,0.8686877697751652,8,7.14142842854285,421.19394088395524,94.65041604472957
XML100_2315_03,101,22,0.00012306140215674244,1.0,0.0,0.503030303030303,0.49075975359342916,4.545454545454546,0.8511485491464957,9,7.681145747868608,361.1306994026409,128.42663365538246
XML100_2314_17,101,13,0.00012063922064674566,1.0,0.0,0.4969262295081967,0.5,7.6923076923076925,0.8577940573770492,8,6.164414002968976,364.927446387095,141.47425017417265
XML100_2312_13,101,7,0.00011746460215844114,1.0,0.0,0.5035971223021583,0.4881565396498455,14.285714285714286,0.9100857022194514,8,5.916079783099616,387.96407362642805,81.15140782703833
XML100_2315_24,101,18,0.00011777821312958868,1.0,0.0,0.5056876938986556,0.4769874476987448,5.555555555555555,0.9276241492257035,8,6.782329983125268,424.59565355063233,100.9217825682866
XML100_2316_02,101,29,0.00011070246192410743,1.0,0.0,0.501002004008016,0.49544072948328266,3.4482758620689653,0.926224790005543,8,2.8284271247461903,372.3887033480228,158.87516026516965
XML100_2311_16,101,3,0.0001233182624578917,1.0,0.0,0.5035971223021583,0.5084745762711864,33.333333333333336,0.891680239343634,8,7.810249675906654,391.47908546754957,148.8378593588954
XML100_2276_01,101,247,0.00018625545396539706,7.33,12.358332567073273,0.4466588511137163,0.47546346782988,2.967611336032389,0.6932565926149417,5,6.164414002968976,313.15790772694544,66.41132608244394
XML100_2316_06,101,28,0.00011717304370322504,1.0,0.0,0.49229188078108943,0.49949849548645936,3.5714285714285716,0.8885577596097646,7,5.656854249492381,398.8860310223299,90.18079379090624
XML100_2311_20,101,4,0.0001244171794255868,1.0,0.0,0.5210084033613446,0.5294117647058824,25.0,0.9288838084253309,9,5.656854249492381,378.97639879205803,120.93873115857575
XML100_2316_19,101,26,0.00012413886345339568,1.0,0.0,0.49683544303797467,0.49643947100712105,3.8461538461538463,0.8730754042348619,8,4.898979485566356,353.622136496181,143.30645767062032
XML100_2315_25,101,19,0.00012310962729474516,1.0,0.0,0.4882292732855681,0.48148148148148145,5.2631578947368425,0.8885931991356761,10,4.898979485566356,360.82080362990587,117.1110154663667
XML100_2316_18,101,49,0.00011818346168720349,1.0,0.0,0.5398037077426391,0.5081466395112016,2.0408163265306123,0.9490385277414397,7,5.916079783099616,375.9987580003634,145.9311786312247
XML100_2275_21,101,201,0.00036197278753093343,10.21,18.832754080660276,0.38016528925619836,0.9722772277227723,5.079601990049751,0.761057469383302,6,10.14889156509222,342.2272025328483,159.80492969162566
XML100_2311_01,101,4,0.00012596484707742847,1.0,0.0,0.5010309278350515,0.5041322314049587,25.0,0.8539352049075573,8,5.744562646538029,363.1871545027423,80.35036317220741
XML100_2312_22,101,5,0.00011938548390719139,1.0,0.0,0.49747729566094856,0.5020120724346077,20.0,0.8588351501542048,9,7.54983443527075,382.8132114608021,147.1531613243908
XML100_2276_22,101,194,0.0002633640982582767,7.23,10.208785085860752,0.38848039215686275,0.5184,3.7268041237113403,0.7519598039215686,8,4.795831523312719,249.0414078660527,120.60855449085665
XML100_2312_20,101,5,0.00014356307927169455,1.0,0.0,0.4994974874371859,0.45280898876404496,20.0,0.7944480831121902,8,4.58257569495584,367.5183187167261,139.01462224658357
XML100_2276_13,101,332,0.00015780017186157333,6.69,9.47265602253202,0.5044543429844098,0.5456545654565457,2.0150602409638556,0.7841040228744478,8,5.0,354.7378466571916,130.3742449969189
XML100_2314_19,101,14,0.00011667371329687568,1.0,0.0,0.5071138211382114,0.4949290060851927,7.142857142857143,0.8922290110325038,8,4.795831523312719,396.0455607331579,104.2840546826792
XML100_2276_11,101,192,0.0002925513811466566,7.58,12.781125604467382,0.4148936170212766,0.7326892109500805,3.9479166666666665,0.6571390230810521,7,7.937253933193772,345.09797414404494,92.6680211455103
XML100_2315_05,101,19,0.00012732293445327092,1.0,0.0,0.5040733197556008,0.49019607843137253,5.2631578947368425,0.8336417748576544,9,4.47213595499958,354.7871697134596,104.20319340454638
XML100_2311_05,101,3,0.00012312380952380952,1.0,0.0,0.49337410805300713,0.483971044467425,33.333333333333336,0.8647366140748682,7,7.483314773547883,385.2571441792776,157.5188885383534
XML100_2276_18,101,251,0.00017785792145723749,8.65,16.077699594233756,0.4939271255060729,0.5173137460650578,3.446215139442231,0.6031124809359746,5,7.681145747868608,415.1951024864442,150.1364543881325
XML100_2275_23,101,218,0.00014246430810657177,8.78,15.998472149274477,0.4984924623115578,0.5219206680584552,4.027522935779817,0.7437495410245382,5,5.0990195135927845,406.29819790326076,149.68719861282477
XML100_2312_11,101,5,0.00011467414660011025,1.0,0.0,0.4897750511247444,0.5025799793601651,20.0,0.9293797919555293,8,5.5677643628300215,365.0679519138125,126.72913642980232
XML100_2312_18,101,6,0.00011573119196252601,1.0,0.0,0.49696969696969695,0.4838709677419355,16.666666666666668,0.9173020527859238,9,5.196152422706632,363.2086541851849,133.73691068745396
XML100_2313_06,101,10,0.0001235721906290681,1.0,0.0,0.48651452282157676,0.5010245901639344,10.0,0.8687079110264608,10,5.830951894845301,396.88755110243574,140.24665727234122
XML100_2311_26,101,3,0.0001208163597313092,1.0,0.0,0.49337410805300713,0.5226077812828601,33.333333333333336,0.8960785953087634,10,4.47213595499958,371.39213795602404,121.82900741441993
XML100_2315_06,101,20,0.00014674292455742842,1.0,0.0,0.5170630816959669,0.47014115092290987,5.0,0.7728195489143921,10,6.48074069840786,321.15422961821577,117.70027712759463
XML100_2276_06,101,223,0.00017905055341689617,8.77,15.633333333333333,0.5076608784473953,0.5020408163265306,3.9327354260089686,0.587945321131517,4,10.0,382.1119905683412,135.76095094280188
XML100_2276_19,101,277,0.00024511915581933505,7.73,12.628215162160414,0.3888888888888889,0.5126728110599078,2.7906137184115525,0.5860563520509757,7,8.366600265340756,306.6050823699203,147.02587292857956
XML100_2312_09,101,6,0.00012847829543647637,1.0,0.0,0.5396308360477742,0.4948132780082988,16.666666666666668,0.885431449669086,9,5.5677643628300215,315.72564712017174,131.17827909138487
XML100_2314_23,101,13,0.00011795510231729222,1.0,0.0,0.5270413573700954,0.501008064516129,7.6923076923076925,0.9153375466082851,10,4.47213595499958,369.2818716118237,150.4429266915337
XML100_2313_09,101,10,0.0001284690621694863,1.0,0.0,0.5158227848101266,0.5005149330587023,10.0,0.8540735115827347,7,4.69041575982343,356.38483077969636,66.03069944392311
XML100_2322_12,101,41,0.00012629451881788332,5.76,3.045513341811445,0.49691991786447637,0.5418023887079262,14.048780487804878,0.8914937116383184,10,5.0,361.24902106839625,104.30576507890554
XML100_2321_25,101,27,0.0001299840351291507,5.87,2.805676065018587,0.5,0.48767967145790553,21.74074074074074,0.8009641234341885,7,8.426149773176359,326.9148931584477,127.55421894696757
XML100_2331_21,101,33,0.00011274548655258908,7.49,1.7378437818460584,0.4887295081967213,0.5040485829959515,22.696969696969695,0.9289994275569124,9,6.082762530298219,378.85593616646395,176.17193408791576
XML100_2326_02,101,183,0.0001239531481645116,5.36,2.746972621971065,0.4954591321897074,0.5211864406779662,2.92896174863388,0.8710000171030803,9,6.782329983125268,382.1523184272023,116.93457166557424
XML100_2322_10,101,44,0.00012352420676973804,5.51,2.893723615626821,0.5,0.5051020408163265,12.522727272727273,0.8601446454870608,6,9.0,374.3340153876239,149.19843328857536
XML100_2331_14,101,35,0.00012134908949134907,7.6,1.5891043154093205,0.4984358706986444,0.49341438703140833,21.714285714285715,0.8793243341753536,9,4.0,402.15692947177484,134.4851586134597
XML100_2321_16,101,28,0.00011878670553304946,5.98,2.9369812028439313,0.5107252298263534,0.5035389282103134,21.357142857142858,0.8781618229534068,8,6.782329983125268,383.0338334247428,60.21008222277636
XML100_2316_25,101,33,0.00011342929901254742,1.0,0.0,0.5,0.5036045314109165,3.0303030303030303,0.9338248094957432,10,4.242640687119285,362.47626614581924,166.85201635787354
XML100_2323_24,101,46,0.00013010048652429467,5.37,2.725320850353906,0.4949290060851927,0.5093167701863354,11.673913043478262,0.8150578072308383,10,3.605551275463989,353.63255097664364,115.97993469580466
XML100_2325_10,101,88,0.00012324603202688473,5.14,2.971310631470037,0.5087719298245614,0.5015166835187057,5.840909090909091,0.8551225503239452,8,6.164414002968976,374.4336426818297,123.14635261943081
XML100_2321_24,101,19,0.00011993433298401964,6.03,2.8795868109887226,0.48017148981779206,0.4984924623115578,31.736842105263158,0.9071375096274513,6,8.717797887081348,389.71736823320214,77.55062043526611
XML100_2322_09,101,28,0.00012248927309286629,5.49,2.7906590221268126,0.49337410805300713,0.5277777777777778,19.607142857142858,0.8980043911236572,11,5.196152422706632,367.8990976632522,131.166360780924
XML100_2326_19,101,179,0.00011707681224182969,5.56,2.9312664894757066,0.4974721941354904,0.503030303030303,3.106145251396648,0.8810874161228054,7,3.605551275463989,403.63123531476225,138.45753561286026
XML100_2322_23,101,38,0.000130367915036261,5.22,2.848284970421196,0.49387755102040815,0.4994974874371859,13.736842105263158,0.7945138960106656,9,7.681145747868608,353.2763773417983,137.41507196495198
XML100_2326_17,101,226,0.00012004916072561992,5.23,2.997827496199489,0.5020325203252033,0.4784437434279706,2.314159292035398,0.8990557650055996,8,9.1104335791443,331.2578286478246,142.24290837130354
XML100_2321_08,101,18,0.00011095584616466287,5.92,2.596345528047086,0.5061099796334012,0.5097037793667007,32.888888888888886,0.9468408888075242,8,3.3166247903554,405.1627534938093,127.80365345770707
XML100_2331_08,101,30,0.00012040745405591316,7.39,1.6011044168121433,0.5020491803278688,0.49849548645937813,24.633333333333333,0.8620312782610126,8,5.830951894845301,394.3170030946431,76.5359217818163
XML100_2326_25,101,160,0.00013216521961017803,5.32,2.6737783956586436,0.5065856129685917,0.5020120724346077,3.325,0.778933988938698,7,8.366600265340756,373.64898329739833,125.66282662800235
XML100_2326_06,101,193,0.00011562288394381643,6.41,2.8607232256437136,0.4917864476386037,0.5128733264675592,3.321243523316062,0.9236328897366546,11,4.898979485566356,376.70791265989794,163.25530179245365
XML100_2322_22,101,38,0.00012642723518031842,5.11,2.970885661913231,0.48798328108672934,0.498416050686378,13.447368421052632,0.8814928956756143,8,4.358898943540674,364.01846886784244,115.34408755919017
XML100_2322_25,101,31,0.00012158925584365788,5.69,2.95315274090439,0.507201646090535,0.5005086469989827,18.35483870967742,0.86937348504829,10,5.0990195135927845,368.0129578674933,144.51911713576524
XML100_2324_25,101,70,0.00012408228252430047,5.5,2.8230651727682394,0.49126413155190135,0.49230769230769234,7.857142857142857,0.8580135452077898,7,6.324555320336759,358.88616927239264,105.84847965669246
XML100_2324_01,101,76,0.0001173835099412792,5.57,2.965304419959324,0.5,0.4774869109947644,7.328947368421052,0.9082371009964533,9,6.082762530298219,365.0648511843813,145.55913738533184
XML100_2331_19,101,38,0.00011179937215243679,7.54,1.5854133068494642,0.4928861788617886,0.4994974874371859,19.842105263157894,0.9227070310904114,8,5.477225575051661,416.7419326190427,141.4032821194615
XML100_2323_20,101,47,0.00012368773134045048,5.3,2.8015147417932407,0.4923702950152594,0.5178197064989518,11.27659574468085,0.8707487454440371,9,4.795831523312719,349.3631295625168,111.15591861144044
XML100_2326_12,101,221,0.00011118511220339169,5.0,2.774341308665842,0.49081632653061225,0.5134297520661157,2.262443438914027,0.9575761089559791,10,5.656854249492381,380.82612542902115,142.68908576180164
XML100_2321_05,101,20,0.0001196338729689633,5.55,2.921100525971039,0.49743589743589745,0.49949135300101727,27.75,0.8808644390536557,9,7.483314773547883,377.1885417696086,126.02803824940284
XML100_2316_26,101,46,0.00011078655160953116,1.0,0.0,0.4918200408997955,0.5005138746145941,2.1739130434782608,0.9580377766148168,9,6.244997998398398,415.1834792478513,134.56928403674735
XML100_2326_21,101,281,0.00011292480270303964,5.83,2.748939189335891,0.5020242914979757,0.49645390070921985,2.074733096085409,0.9171870962184512,8,9.16515138991168,393.13011936102043,131.53708975679177
XML100_2331_23,101,28,0.00011789018587547178,7.52,1.6543789460004914,0.5015105740181269,0.5020408163265306,26.857142857142858,0.8803764103828843,8,4.58257569495584,344.01129472486525,131.85905674200882
XML100_2326_09,101,184,0.00012719129507813765,5.54,2.7318547368098294,0.5010121457489879,0.5062761506276151,3.010869565217391,0.8407156802127623,11,5.477225575051661,376.2090515386494,150.6760545144607
XML100_2325_19,101,117,0.000120502267769163,5.28,2.860670261221021,0.5025380710659898,0.510747185261003,4.512820512820513,0.8709542835469608,9,6.557438524302,342.63568195948125,107.5135434976267
XML100_2322_20,101,32,0.00012535099830900261,5.48,2.96607076071623,0.47362869198312235,0.49748743718592964,17.125,0.854205097216038,10,4.242640687119285,356.58708316492715,149.21450152190127
XML100_2331_12,101,27,0.00012058787184494071,7.56,1.6472812005044415,0.49849548645937813,0.5063157894736842,28.0,0.884298685530275,11,4.898979485566356,324.5138545677577,164.16545582920537
XML100_2323_02,101,69,0.00011627900283271769,5.85,2.8863139262401933,0.5192909280500522,0.4949186991869919,8.478260869565217,0.92046307128869,9,5.0,384.5219884499992,170.05702190069118
XML100_2322_07,101,37,0.000131038133394225,5.67,2.9026459541862035,0.4989429175475687,0.4936708860759494,15.324324324324325,0.8594570967252745,8,6.324555320336759,354.5553292519341,107.28205208614116
XML100_2321_13,101,24,0.00012327513973725307,5.56,2.8044697368754945,0.47412882787750793,0.5187891440501043,23.166666666666668,0.9030886460485039,8,4.0,381.5990317029409,123.45366359227205
XML100_2322_14,101,37,0.00012771569727080406,5.04,2.703981351917049,0.48925281473899696,0.5108583247156153,13.621621621621621,0.8370589748285012,8,4.898979485566356,372.2807848066446,132.90389683396435
XML100_2322_02,101,39,0.00013180362825373896,4.9,2.7725202770888235,0.5095137420718816,0.5285868392664509,12.564102564102564,0.8738223280445001,8,9.16515138991168,359.0190006073702,147.41235174249272
XML100_2324_12,101,86,0.00013283365084083043,5.53,2.687250105835542,0.4696629213483146,0.5071138211382114,6.430232558139535,0.868216748880972,6,4.69041575982343,378.8836518973489,87.111207149031
XML100_2323_03,101,64,0.00012716078915230337,5.36,2.765297214924408,0.507172131147541,0.5,8.375,0.8287181563219926,7,9.055385138137417,368.96070752862477,96.40000574589156
XML100_2323_09,101,58,0.0001320065585040651,5.04,2.940212319688577,0.5166666666666667,0.49591002044989774,8.689655172413794,0.8149215022154056,10,3.1622776601683795,369.10914743315817,131.62700504277805
XML100_2322_06,101,37,0.00011296528274874732,5.85,2.8333333333333335,0.49849548645937813,0.5005015045135406,15.81081081081081,0.8994687170840505,8,9.327379053088816,391.9095457708379,119.93089550170968
XML100_2324_21,101,67,0.00011434393750707574,5.13,2.845002707211437,0.4934010152284264,0.508682328907048,7.656716417910448,0.9159869959504934,7,12.24744871391589,408.9536418863784,134.58627187919166
XML100_2326_16,101,279,0.00011156344010838222,5.89,2.9228981051917176,0.49739854318418314,0.49848331648129424,2.111111111111111,0.9525324879606999,7,6.6332495807108,394.7759705433797,133.04054085595877
XML100_2324_08,101,79,0.000112780611561241,5.63,2.7141790060288353,0.5015105740181269,0.4823651452282158,7.1265822784810124,0.935536306009285,8,3.7416573867739413,409.30128812023503,101.68567945150704
XML100_2321_26,101,20,0.00011648599803703794,5.74,2.5608552864189336,0.5005128205128205,0.5118279569892473,28.7,0.9562249793217535,7,6.082762530298219,375.72871450302034,133.13636787738304
XML100_2323_07,101,50,0.00011991219103318007,5.14,2.8639874724628673,0.49390243902439024,0.5112059765208111,10.28,0.9135311190358435,9,5.656854249492381,338.31089473259414,147.4170680399963
XML100_2326_24,101,272,0.00014967286845829535,5.71,2.9790344853066846,0.44844124700239807,0.5133470225872689,2.099264705882353,0.8307173562997651,8,8.774964387392123,327.50601782326123,156.03014119556138
XML100_2331_06,101,30,0.00011371613637604688,7.53,1.8060224726500973,0.483402489626556,0.5066394279877426,25.1,0.9411081889810502,7,5.5677643628300215,345.8728983899411,108.26786867092851
XML100_2325_21,101,104,0.00011961304587515595,5.33,2.8321922836052518,0.5050607287449392,0.4994994994994995,5.125,0.8555007436586384,8,6.6332495807108,367.281431182414,143.14496219457644
XML100_2322_26,101,35,0.00012331638038341628,6.0,2.9848100289785457,0.5010245901639344,0.5005015045135406,17.142857142857142,0.8416967089793972,7,6.0,368.6234027092475,135.51530363961254
XML100_2331_22,101,32,0.00012100974847345004,7.47,1.817173963086972,0.5035971223021583,0.5068205666316894,23.34375,0.9001093533807342,8,4.358898943540674,338.5253255621664,114.54966112424145
XML100_2323_12,101,67,0.0001232616747722405,5.59,2.920132140361411,0.49898785425101216,0.49128205128205127,8.343283582089553,0.8506124779404132,10,4.123105625617661,357.7299359515772,130.45762654753887
XML100_2324_14,101,88,0.00013230398215337174,6.09,3.0619693933245915,0.4786235662148071,0.48715313463514903,6.920454545454546,0.8181200012431586,9,5.5677643628300215,369.3191249750986,132.79627704436416
XML100_2326_03,101,222,0.00011773997534454972,5.49,2.9593030847607933,0.49848024316109424,0.5126849894291755,2.472972972972973,0.9187326363229381,9,5.477225575051661,383.7442251587212,131.87722295971506
XML100_2325_07,101,116,0.00011332252094362878,5.38,2.608378109790903,0.4964467005076142,0.4845360824742268,4.637931034482759,0.9328185671673034,9,3.605551275463989,388.7319554678558,141.65449945229
XML100_2323_22,101,67,0.00011833099405064567,5.73,2.8099929903935004,0.5035389282103134,0.5015075376884423,8.552238805970148,0.8673681857213266,8,3.3166247903554,384.51749501466907,147.73995872911462
XML100_2323_18,101,49,0.00011965747160208323,5.26,2.665226884044648,0.49746707193515705,0.5060975609756098,10.73469387755102,0.8690991013253597,7,4.47213595499958,399.90843760728114,78.07735396090214
XML100_2323_10,101,49,0.0001164537638202369,6.02,2.8461563661552507,0.508664627930683,0.5020080321285141,12.285714285714286,0.8876453827542586,6,6.557438524302,389.10298473837213,101.08559964510917
XML100_2324_18,101,72,0.00011426573798413743,5.78,2.830497689756551,0.502020202020202,0.5025176233635448,8.027777777777779,0.8991267152898573,6,7.416198487095663,392.7287054300545,95.73759214174724
XML100_2322_01,101,39,0.00011712439886772017,6.08,2.6956006058506934,0.5046059365404298,0.5066394279877426,15.58974358974359,0.9015643769936319,7,5.196152422706632,390.27245249102526,96.18645657641254
XML100_2321_09,101,25,0.00011798438283946355,5.54,2.9862310288348017,0.5138297872340426,0.5055611729019212,22.16,0.9208156745476841,9,5.0,372.30055735137364,136.39414360946384
XML100_2325_13,101,115,0.00011520027739314319,6.14,2.912945678390266,0.5,0.4954314720812183,5.339130434782609,0.8954580273519288,9,5.5677643628300215,400.2143925163788,171.97213830206314
XML100_2336_17,101,337,0.0001341035212796397,7.4,1.6453178133937245,0.46875,0.48290155440414506,2.1958456973293767,0.8410191843844917,6,8.602325267042627,328.5851632332032,130.44609849021316
XML100_2341_01,101,158,0.00012076074486662215,50.59,28.464081565965543,0.48326359832635984,0.4938650306748466,32.01898734177215,0.8945381018387795,10,4.123105625617661,379.77854237932945,132.0734083327066
XML100_2342_10,101,282,0.00011390035410605138,45.93,29.792296136600637,0.49290060851926976,0.505091649694501,16.28723404255319,0.9158153042802907,6,3.872983346207417,362.9020684560449,165.2796963992347
XML100_2333_18,101,78,0.00013146000654696863,7.64,1.8175352385674242,0.4804646251319958,0.5072314049586777,9.794871794871796,0.8381126349411364,7,4.242640687119285,364.9518539578891,125.47862565666588
XML100_2336_08,101,349,0.00012495530682713732,7.48,1.6359595460657443,0.49848637739656915,0.45424476295479604,2.1432664756446993,0.8992609338511877,8,4.795831523312719,347.23342872094184,147.56923323607205
XML100_2335_22,101,186,0.00012268098025747216,7.66,1.6649688321771108,0.5010060362173038,0.49690721649484537,4.118279569892473,0.8538587193262669,3,18.138357147217054,349.362801284121,22.07627561573673
XML100_2342_04,101,349,0.00012052613836042685,50.42,27.547270667202607,0.49284253578732107,0.515527950310559,14.446991404011461,0.8870010838869201,7,5.0990195135927845,401.5313140559312,82.9312156219462
XML100_2341_19,101,250,0.00012316750231548807,54.92,30.511359037300032,0.5133744855967078,0.5350389321468298,21.968,0.9384243809994645,8,6.782329983125268,373.07746109582877,146.82008615670188
